state_po,office,BPI,weighted_polls,weighted_sd,weighted_var,lean,dem_wins
AL,Governor,38.85691108757344,38.85691108757344,3.4435750397803706,11.85820905459838,38.85691108757344,3.4331
AL,Senate,38.85691108757344,38.85691108757344,3.4435750397803706,11.85820905459838,38.85691108757344,3.595
AK,Senate,42.34414164928131,61.0192806719971,6.719625908410114,45.15337234897645,59.43150123933552,80.9414
AK,Governor,42.34414164928131,42.34414164928131,3.662409694796975,13.41324477254287,42.34414164928131,15.0724
AZ,Senate,41.38652082164871,52.44901424179768,4.844959042089772,23.473628119527444,51.53749433163961,57.4702
AZ,Governor,41.38652082164871,49.298392882377165,4.069880304129496,16.563925689941197,48.61575601290088,42.6974
AR,Senate,36.5803502611594,38.53795216522996,5.134547662801445,26.363579701579788,37.853370765164975,7.648
AR,Governor,36.5803502611594,42.55121006804028,4.034434216657972,16.276659448540624,40.578385005208446,9.6771
CA,Governor,62.58687245579007,62.503250761471584,4.416125234798213,19.50216208942157,62.52095573619172,95.796
CA,Senate,62.58687245579007,62.58687245579008,3.1657890566840363,10.0222203514204,62.58687245579007,98.7814
CO,Senate,54.268120302384304,54.72842622565547,4.545030501771343,20.65730226203187,54.67574957973495,72.6548
CO,Governor,54.268120302384304,58.13780516634613,4.116391686117252,16.944680513535236,57.63204756164735,85.3733
CT,Senate,58.526242019500806,54.51106143899753,3.59938636849913,12.955582229737354,55.88829575142562,78.7643
CT,Governor,58.526242019500806,57.64337455892965,2.362697290330131,5.582338485733343,58.395436069554556,92.99
FL,Senate,48.53526438955828,47.553848472396574,4.580663660417272,20.982479569867365,47.661785142235836,37.2947
FL,Governor,48.53526438955828,45.43480108085578,4.342106346307532,18.85388752264415,45.78751450382122,27.0472
GA,Senate,41.97169174882852,51.428224770099916,4.4433594249118125,19.74344297895263,50.70361354904717,54.088
GA,Governor,41.97169174882852,46.82662974941119,3.553155566451594,12.624914479405948,46.443165163834614,26.6131
HI,Governor,69.17210294990738,69.17210294990738,3.000499635207481,9.002998060880227,69.17210294990738,99.9953
HI,Senate,69.17210294990738,69.17210294990738,3.000499635207481,9.002998060880227,69.17210294990738,99.9965
ID,Governor,34.35676477964845,34.35676477964845,4.286929328014468,18.377763063390574,34.35676477964845,1.0635
ID,Senate,34.35676477964845,34.35676477964845,4.286929328014468,18.377763063390574,34.35676477964845,1.1282
IL,Senate,57.926424852004544,60.67319830088264,5.695315255803787,32.43661586299136,60.23440225426506,87.4797
IL,Governor,57.926424852004544,60.84380936079049,5.675368062891767,32.209802649291845,60.38340477721994,87.8896
IN,Senate,42.42633551137972,48.275862068965516,2.6172439738939755,6.849966018884329,42.60307472937169,13.0501
IA,Senate,45.49003365482535,46.01065795622184,4.419802423676676,19.534653464338216,45.956834739373804,29.191
IA,Governor,45.49003365482535,40.38381770440554,4.46274223186808,19.916068228098887,41.053937579207705,11.0915
KS,Senate,43.25556533851103,41.160742602400255,2.9742911521792568,8.846407857931812,43.12929260157706,9.0239
KS,Governor,43.25556533851103,52.87519663772351,3.0897056684974475,9.54628111794526,44.68081325671171,15.2999
KY,Senate,38.46817941987608,41.48936170212766,3.2592512044821667,10.622718413918454,38.559462259387914,4.1453
LA,Senate,20.82507169120932,36.28225457597397,5.2286269123327225,27.338539388370023,30.980335467841158,0.7859
ME,Governor,47.50684461591846,56.09365474051018,4.330069138669917,18.74949874566164,53.40343479706183,68.5383
MD,Senate,59.60060257679597,43.02325581395348,3.2378098366697503,10.483412538435395,59.09973002336735,95.8273
MD,Governor,59.60060257679597,68.18181818181817,4.514665096829714,20.38220093653245,65.12100594614367,98.576
MA,Governor,63.42754700682979,65.80041521337169,5.50928730190592,30.35224657494182,65.30296166646096,95.2815
MI,Governor,52.09968939110665,53.13549811137679,4.287119999806599,18.379397892741736,53.052873216722766,65.9821
MN,Governor,54.65445805866372,52.46712654795309,4.543017893175204,20.639011577710072,52.7518420414341,63.9099
MO,Senate,43.48693780265842,43.467261519921216,4.903025220835709,24.039656316151056,43.473884162643024,22.8766
NE,Governor,37.204872788557424,46.06741573033708,4.4874313962992805,20.13704053649251,42.90625755368971,15.5647
NV,Senate,50.11676011924624,49.289991037308376,4.856179509071488,23.5824794243258,49.37451363456137,46.7284
NV,Governor,50.11676011924624,48.9523855707022,4.686377540819269,21.96213445509526,49.10154990598428,45.104
NH,Senate,50.290426774892985,53.0570596127368,4.081045494043988,16.654932324456745,52.74139192153985,64.7256
NH,Governor,50.290426774892985,41.20274061552252,4.417884003659658,19.517699069791888,42.38087658836877,15.6792
NM,Governor,56.00332001977625,55.10531414341222,4.908338628833801,24.09178809530208,55.24373193700225,73.6966
NY,Senate,65.32933917622134,59.02876620896451,4.335161594593624,18.793626051239528,59.75636166116654,91.4841
NY,Governor,65.32933917622134,53.56413434029158,4.433793693196602,19.65852651382996,54.57923702854295,73.4877
NC,Senate,49.56821954323046,48.5405263877226,4.584529456904192,21.017910341222244,48.63873076043235,43.1016
ND,Senate,26.86014703279988,26.86014703279988,4.537650234611419,20.590269651669068,26.86014703279988,0.0747
OH,Senate,45.37027389356207,49.03942224199643,4.817410863130816,23.20744742421079,48.72481243725006,43.8543
OH,Governor,45.37027389356207,39.21209300166178,4.6911302522200335,22.006703043294,39.741431179582065,9.8111
OK,Governor,32.93398111723862,48.39250691299349,5.277764119793141,27.854794104175863,46.03673538832022,33.1886
OK,Senate,32.93398111723862,41.00460286570426,5.194032837922224,26.97797712141439,39.3290658982518,11.5699
OK2,Senate,32.93398111723862,43.03713813743031,4.889803245956379,23.910175784165546,40.93962773452655,14.7132
OR,Senate,57.60816808687109,58.330999459215285,4.517203477221124,20.40512725461862,58.21480910959359,86.2825
OR,Governor,57.60816808687109,50.1741661978049,6.054753883773764,36.66004459307348,50.95532419999316,54.011
PA,Senate,52.82642047516033,51.67789421957137,4.803828658717809,23.07676978231855,51.77613325498792,58.2441
PA,Governor,52.82642047516033,55.13068392233832,4.641957033977927,21.547765105297152,54.93310568227883,72.2013
RI,Governor,63.57894393041108,57.227899230236545,5.906293170756109,34.884299018920245,58.58616931777099,80.9273
SC,Senate,41.54334670940243,40.657953563679264,3.2604437593747244,10.630493508045586,41.489976553615115,6.1264
SC,Governor,41.54334670940243,46.351231617614566,3.165512849109842,10.02047159787951,41.976282179068946,6.5837
SD,Senate,36.27385316539532,41.7702142926362,4.194674107051839,17.595290864371144,36.60516547681443,2.8477
SD,Governor,36.27385316539532,36.27385316539532,4.141866928530247,17.155061653652577,36.27385316539532,2.3423
TN,Governor,37.90797873114066,37.90797873114066,3.001457601829326,9.00874773557905,37.90797873114066,1.9483
TX,Governor,45.20246579642519,45.8776135895734,3.642299576714181,13.266346206532305,45.79460292491056,25.5642
